,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
224,Glitter Force Doki Doki,tvshow,2017,TV-Y7,2 Seasons,Four girls summon their inner superheroes to defend Earth and the magical kingdom of Splendorius from King Mercenare and his minions.,"['Anime Series', ""Kids' TV""]","['Debi Derryberry', 'Cassandra Morris', 'Melissa Fahn', 'Stephanie Sheh', 'Erica Lindbeck', 'Kate Higgins', 'Cherami Leigh', 'Tara Sands', 'Bryce Papenbrook', 'Erica Mendez', 'Ray Chase', 'Carrie Keranen', 'Ben Diskin', 'Grant George', 'Kirk Thornton']",['Go Koga'],['Japan'],['https://www.imdb.com/title/tt4621212/?ref_=plg_rt_1'],"New Season Added:November 10, 2017"
225,GLOW,tvshow,2019,TV-MA,3 Seasons,"In 1980s LA, a crew of misfits reinvent themselves as the Gorgeous Ladies of Wrestling. A comedy by the team behind ""Orange Is the New Black.""","['TV Comedies', 'TV Dramas']","['Alison Brie', 'Betty Gilpin', 'Marc Maron', 'Britney Young', 'Sydelle Noel', 'Gayle Rankin', 'Sunita Mani', 'Kimmy Gatewood', 'Rebekka Johnson', 'Jackie Tohn', 'Ellen Wong', 'Kate Nash', 'Britt Baron', 'Kia Stevens', 'Chris Lowell', 'Alex Rich']",[],['United States'],['https://www.imdb.com/title/tt5770786/?ref_=plg_rt_1'],"New Season Added:August 9, 2019"
226,Glow Up,tvshow,2019,TV-14,1 Season,"In this competition show, aspiring makeup artists navigate colorful challenges to win a career-making opportunity in the beauty industry.","['British TV Shows', 'International TV Shows', 'Reality TV']",[],[],['United Kingdom'],['https://www.imdb.com/title/tt9680524/?ref_=plg_rt_1'],"Added to Netflix:December 6, 2019"
227,Go! Live Your Way,tvshow,2019,TV-PG,2 Seasons,"Charismatic Mía gets a scholarship to an elite performing arts school, where she makes close friends but clashes with the owner's popular daughter.","[""Kids' TV"", 'Spanish-Language TV Shows', 'Teen TV Shows']","['Pilar Pascual', 'Renata Toscano', 'José Giménez Zapiola', 'Santiago Saez', 'Paulo Sanchez Lima', 'Carmela Barsamian', 'Axel Muñiz', 'Majo Cardoso', 'Majo Chicar', 'Gastón Ricaud', 'Laura Azcurra']",[],['Argentina'],['https://www.imdb.com/title/tt9654086/?ref_=plg_rt_1'],"New Season Added:June 21, 2019"
228,Godless,tvshow,2017,TV-MA,1 Season,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",['TV Dramas'],"['Jeff Daniels', 'Michelle Dockery', ""Jack O'Connell"", 'Scoot McNairy', 'Merritt Wever', 'Thomas Brodie-Sangster', 'Sam Waterston', 'Tantoo Cardinal']",[],['United States'],['https://www.imdb.com/title/tt5516154/?ref_=plg_rt_1'],"Added to Netflix:November 22, 2017"
229,Godzilla,tvshow,2017,TV-14,1 Season,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else.",['TV Shows'],"['Mamoru Miyano', 'Takahiro Sakurai', 'Kana Hanazawa', 'Tomokazu Sugita', 'Yuki Kaji', 'Junichi Suwabe', 'Daisuke Ono', 'Kenta Miyake', 'Kenyu Horiuchi', 'Kazuya Nakai', 'Kazuhiro Yamaji']","['Kobun Shizuno', 'Hiroyuki Seshita']",['Japan'],['https://www.imdb.com/title/tt5979874/?ref_=plg_rt_1'],"Added to Netflix:January 17, 2018"
230,Good Morning Call,tvshow,2017,TV-14,2 Seasons,"A high school girl finally gets her own apartment, but she has to share it with the most popular boy in school. No one can know they're living together.","['International TV Shows', 'Romantic TV Shows', 'TV Comedies']","['Haruka Fukuhara', 'Shunya Shiraishi', 'Dori Sakurada', 'Moe Arai', 'Kentaro', 'Shugo Nagashima', 'Koya Nagasawa', 'Hinako Tanaka', 'Tomoharu Hasegawa', 'Tomoko Fujita', 'Erika Mori', 'Kei Tanaka', 'Yosuke Sugino', 'Maryjun Takahashi', 'Itsuki Sagara', 'Madoka Yoshida']",[],['Japan'],['https://www.imdb.com/title/tt5520732/?ref_=plg_rt_1'],"New Season Added:November 28, 2017"
231,Greatest Events of WWII in Colour,tvshow,2019,TV-14,1 Season,"From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage.","['British TV Shows', 'Docuseries', 'International TV Shows']",[],[],['United Kingdom'],['https://www.imdb.com/title/tt9103932/?ref_=plg_rt_1'],"Added to Netflix:November 8, 2019"
232,Green Door,tvshow,2019,TV-MA,1 Season,"A troubled psychologist returns from the U.S. and sets up a clinic in Taiwan, where mysterious patients and uncanny events shed light on his murky past.","['International TV Shows', 'Romantic TV Shows', 'TV Comedies']","['Jam Hsiao', 'Bea Hayden Kuo', 'Enno Cheng', 'Hsieh Ying-xuan', 'Jason King', 'Lan Wei-Hua', 'Shen Hai Jung', 'Ruby Zhan', 'Blue Lan']",[],['Taiwan'],['https://www.imdb.com/title/tt9817290/?ref_=plg_rt_1'],"Added to Netflix:March 17, 2019"
233,Green Eggs and Ham,tvshow,2019,TV-G,1 Season,"On a road trip to save an endangered animal, polar opposites Guy and Sam learn to try new things like friendship – and a certain delectable dish.","[""Kids' TV"", 'TV Action & Adventure', 'TV Comedies']","['Michael Douglas', 'Adam Devine', 'Keegan-Michael Key', 'Eddie Izzard', 'Jillian Bell', 'Ilana Glazer', 'Diane Keaton', 'Jeffrey Wright', 'John Turturro', 'Tracy Morgan', 'Daveed Diggs']",[],"['United States', 'United Kingdom', 'Canada']",['https://www.imdb.com/title/tt4651448/?ref_=plg_rt_1'],"Added to Netflix:November 8, 2019"
234,Green Frontier,tvshow,2019,TV-MA,1 Season,"When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.","['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Juana del Río', 'Ángela Cano', 'Miguel Dionisio Ramos', 'Nelson Camayo', 'Bruno Clairefond', 'Marcela Mar', 'Andrés Crespo', 'John Narváez', 'Edwin Morales', 'Karla López', 'Antonio Bolívar']",[],['Colombia'],['https://www.imdb.com/title/tt9641192/?ref_=plg_rt_1'],"Added to Netflix:August 16, 2019"
235,Gypsy,tvshow,2017,TV-MA,1 Season,Therapist Jean Holloway develops dangerous and intimate relationships with the people in her patients' lives in this simmering psychological thriller.,['TV Dramas'],"['Naomi Watts', 'Billy Crudup', 'Sophie Cookson', 'Karl Glusman', 'Poorna Jagannathan', 'Brooke Bloom', 'Lucy Boynton', 'Melanie Liburd', 'Brenda Vaccaro', 'Maren Heary', 'Blythe Danner']",[],"['United States', 'United Kingdom']",['https://www.imdb.com/title/tt5503718/?ref_=plg_rt_1'],"Added to Netflix:June 30, 2017"
236,H2O: Mermaid Adventures,tvshow,2015,TV-Y7,2 Seasons,Three high school friends who turn into mermaids whenever they touch water have undersea adventures while keeping their new life a secret.,"[""Kids' TV""]","['Sonja Ball', 'Holly Gauthier-Frankel', 'Thor Bishopric', 'Angela Galuppo']",[],"['Germany', 'Australia', 'France', 'China']",['https://www.imdb.com/title/tt4610750/?ref_=plg_rt_1'],"New Season Added:July 15, 2015"
237,Hache,tvshow,2019,TV-MA,1 Season,"As Helena gains the love and trust of a dangerous heroin cartel leader in 1960s Barcelona, she hones the skills she needs to rise up the ranks.","['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Adriana Ugarte', 'Javier Rey', 'Eduardo Noriega', 'Marc Martínez', 'Ingrid Rubio', 'Pep Ambròs', 'Núria Prims', 'Roger Casamajor']",[],['Spain'],['https://www.imdb.com/title/tt8575476/?ref_=plg_rt_1'],"Added to Netflix:November 1, 2019"
238,Happy Jail,tvshow,2019,TV-MA,1 Season,"The Philippine jail known for a viral Michael Jackson dance video comes under the management of an ex-convict, sparking controversy and criticism.","['Crime TV Shows', 'Docuseries']",[],[],[],['https://www.imdb.com/title/tt10753590/?ref_=plg_rt_1'],"Added to Netflix:August 14, 2019"
239,Haters Back Off,tvshow,2017,TV-PG,2 Seasons,"Determined to make it big, the confident but clueless Miranda Sings embarks on an unlikely quest for fame in this offbeat comedy.","['TV Comedies', 'Teen TV Shows']","['Colleen Ballinger', 'Angela Kinsey', 'Steve Little', 'Francesca Reale', 'Erik Stocklin', 'Matt Besser']",[],['United States'],['https://www.imdb.com/title/tt5467814/?ref_=plg_rt_1'],"New Season Added:October 20, 2017"
240,Haunted,tvshow,2019,TV-MA,2 Seasons,"Real people sit down with friends and family to share terrifying true stories from their past, re-created through chilling re-enactments.","['Reality TV', 'TV Horror', 'TV Thrillers']",[],[],"['United States', 'Czech Republic']",['https://www.imdb.com/title/tt9077192/?ref_=plg_rt_1'],"New Season Added:October 11, 2019"
241,Hemlock Grove,tvshow,2015,TV-MA,3 Seasons,"Secrets are just a part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight.","['TV Horror', 'TV Mysteries', 'TV Thrillers']","['Famke Janssen', 'Landon Liboiron', 'Dougray Scott', 'Bill Skarsgård', 'Joel de la Fuente', 'Kaniehtiio Horn', 'Madeleine Martin', 'Michael Andreae', 'Penelope Mitchell', 'Freya Tingley', 'Laurie Fortier', 'Nicole Boivin', 'Ted Dykstra', 'Lili Taylor', 'Aaron Douglas', 'Kandyse McClure', 'Marty Adams', 'Demore Barnes', 'Madeline Brewer']",['Eli Roth'],['United States'],['https://www.imdb.com/title/tt2309295/?ref_=plg_rt_1'],"New Season Added:October 23, 2015"
242,HERO MASK,tvshow,2019,TV-14,2 Seasons,"After a rash of mysterious deaths, Crown prosecutor Sarah Sinclair and SSC agent James Blood discover a conspiracy surrounding uncanny new bio-masks.","['Anime Series', 'Crime TV Shows', 'International TV Shows']","['Yasuyuki Kase', 'Yuhko Kaida', 'Junpei Morita', 'Kentaro Takano', 'Kouki Uchiyama', 'Yutaka Aoyama', 'Takayuki Sugo', 'Yutaka Nakano', 'Haruka Shibuya', 'Tomoyuki Shimura', 'Yuichi Karasuma', 'Yukiyo Fujii', 'Fuminori Komatsu', 'Tomoko Miyadera']",[],[''],['https://www.imdb.com/title/tt9316078/?ref_=plg_rt_1'],"New Season Added:August 23, 2019"
243,Hi Score Girl,tvshow,2019,TV-14,2 Seasons,"A chronic gamer abysmally inept in academics and sports finally meets his match at his usual shady arcade – and it’s his rich classmate, Akira.","['Anime Series', 'International TV Shows', 'Romantic TV Shows']","['Kohei Amasaki', 'Sayumi Suzushiro', 'Yuuki Hirose', 'Kazuyuki Okitsu', 'Daiki Yamashita', 'Daria Midou', 'Satomi Arai', 'Shizuka Ito', 'Cho', 'Chinatsu Akasaki', 'Tomokazu Sugita', 'Yuichi Nakamura', 'Kana Ueda', 'Taketora', 'Hochu Otsuka', 'Hiroki Yasumoto']",[],['Japan'],['https://www.imdb.com/title/tt8963328/?ref_=plg_rt_1'],"New Season Added:April 9, 2020"
244,Hibana: Spark,tvshow,2016,TV-MA,1 Season,A dramatic series about friendship and conflict between two comedians who search for meaning in life and comedy. Based on the prize-winning book.,"['International TV Shows', 'TV Dramas']","['Kento Hayashi', 'Kazuki Namioka', 'Mugi Kadowaki', 'Masao Yoshii', 'Hideaki Murata', 'Nahana', 'Sayaka Yamamoto', 'Shota Sometani', 'Tomorowo Taguchi', 'Kaoru Kobayashi']",[],['Japan'],['https://www.imdb.com/title/tt5301958/?ref_=plg_rt_1'],"Added to Netflix:June 2, 2016"
245,High Seas,tvshow,2019,TV-MA,2 Seasons,Two sisters discover disturbing family secrets after a string of mysterious deaths occur on a luxury ship traveling from Spain to Brazil in the 1940s.,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Ivana Baquero', 'Jon Kortajarena', 'Alejandra Onieva', 'Eloy Azorín', 'Chiqui Fernández', 'Tamar Novas', 'Daniel Lundh', 'Manuela Vellés', 'Natalia Rodríguez', 'Laura Prats', 'Ignacio Montes', 'Begoña Vargas', 'Luis Bermejo', 'Pepe Ocio', 'Ben Temple', 'Félix Gómez', ""Antonio Durán 'Morris'"", 'Eduardo Blanco', 'José Sacristán']",[],['Spain'],['https://www.imdb.com/title/tt8961508/?ref_=plg_rt_1'],"New Season Added:November 22, 2019"
246,Hilda,tvshow,2018,TV-Y7,1 Season,"Fearless, free-spirited Hilda finds new friends, adventure and magical creatures when she leaves her enchanted forest home and journeys to the city.","[""Kids' TV""]","['Bella Ramsey', 'Ameerah Falzon-Ojo', 'Oliver Nelson', 'Daisy Haggard', 'Rasmus Hardiker']",[],"['United Kingdom', 'Canada', 'United States']",['https://www.imdb.com/title/tt6385540/?ref_=plg_rt_1'],"Added to Netflix:September 21, 2018"
247,Historical Roasts,tvshow,2019,TV-MA,1 Season,"""Roastmaster General"" Jeff Ross and a slew of guest stars poke fun at major historical figures while also honoring their enduring impact on the world.","['Stand-Up Comedy & Talk Shows', 'TV Comedies']","['Jeff Ross', 'Bob Saget', 'James Adomian', 'Rachel Feinstein', 'Jerry Minor', 'Ayden Mayeri', 'Jaleel White', 'Natasha Leggero', 'Yamaneika Saunders', 'John Stamos', 'Nikki Glaser', 'Seth Green', 'Fortune Feimster', 'Jon Lovitz', 'Mindy Rickles', 'Gilbert Gottfried', 'Sasheer Zamata', 'Brandon T. Jackson', 'Ryan Phillippe', 'Ken Marino', 'Bridget Everett', 'John Gemberling', 'Leonardo Nam', 'Josh Homme']",[],['United States'],['https://www.imdb.com/title/tt9169602/?ref_=plg_rt_1'],"Added to Netflix:May 27, 2019"
248,Holiday Secrets,tvshow,2019,TV-MA,1 Season,A Christmas reunion becomes a gateway to the past in this three-part series that explores the intimate complexities of one family's history.,"['International TV Shows', 'TV Dramas']","['Corinna Harfouch', 'Christiane Paul', 'Svenja Jung', 'Leonie Benesch', 'Anita Vulesica', 'Barbara Nüsse', 'Hans-Uwe Bauer', 'Lorna zu Solms', 'Tilda Jenkins', 'Emilie Neumeister', 'Golo Euler', 'Dennis Herrmann', 'Maik Solbach', 'Merlin Rose']",[],['Germany'],['https://www.imdb.com/title/tt11243536/?ref_=plg_rt_1'],"Added to Netflix:November 20, 2019"
249,Home for Christmas,tvshow,2019,TV-MA,1 Season,"Tired of the constant comments on her relationship status, perpetually single Johanne starts a 24-day hunt for a boyfriend to bring home for Christmas.","['International TV Shows', 'Romantic TV Shows', 'TV Comedies']","['Ida Elise Broch', 'Gabrielle Susanne Solheim Leithaug', 'Dennis Storhøi', 'Anette Hoff', 'Felix Sandman', 'Ghita Nørby', 'Hege Schøyen', 'Bjørn Skagestad', 'Mads Sjøgård Pettersen']",[],['Norway'],['https://www.imdb.com/title/tt10069398/?ref_=plg_rt_1'],"Added to Netflix:December 5, 2019"
250,Home: Adventures with Tip & Oh,tvshow,2018,TV-Y7,4 Seasons,"A misfit alien named Oh moves in with Tip and her family, in a series that picks up the dynamic duo's adventures where the hit film left off.","[""Kids' TV"", 'TV Comedies']","['Rachel Crow', 'Mark Whitten', 'Ana Ortiz', 'Ron Funches', 'Matt Jones', 'Nolan North']",[],['United States'],['https://www.imdb.com/title/tt5759196/?ref_=plg_rt_1'],"New Season Added:July 20, 2018"
251,Hot Girls Wanted: Turned On,tvshow,2017,TV-MA,1 Season,"Personal stories reveal how the intersection of sex, technology and intimate relationships is rewiring us in fundamental ways.",['Docuseries'],[],"['Jill Bauer', 'Ronna Gradus', 'Rashida Jones']",['United States'],['https://www.imdb.com/title/tt6333104/?ref_=plg_rt_1'],"Added to Netflix:April 21, 2017"
252,House of Cards,tvshow,2018,TV-MA,6 Seasons,"A ruthless politician will stop at nothing to conquer Washington, D.C., in this Emmy and Golden Globe-winning political drama.","['TV Dramas', 'TV Thrillers']","['Kevin Spacey', 'Robin Wright', 'Kate Mara', 'Corey Stoll', 'Sakina Jaffrey', 'Kristen Connolly', 'Constance Zimmer', 'Sebastian Arcelus', 'Nathan Darrow', 'Sandrine Holt', 'Michel Gill', 'Elizabeth Norment', 'Mahershala Ali', 'Reg E. Cathey', 'Molly Parker', 'Derek Cecil', 'Elizabeth Marvel', 'Kim Dickens', 'Lars Mikkelsen', 'Michael Kelly', 'Joel Kinnaman', 'Campbell Scott', 'Patricia Clarkson', 'Neve Campbell']",[],['United States'],['https://www.imdb.com/title/tt1856010/?ref_=plg_rt_1'],"New Season Added:November 2, 2018"
253,How to Sell Drugs Online (Fast),tvshow,2019,TV-MA,1 Season,"To win back his ex-girlfriend, a nerdy teen starts selling ecstasy online out of his bedroom – and becomes one of Europe's biggest dealers.","['Crime TV Shows', 'International TV Shows', 'TV Comedies']","['Maximilian Mundt', 'Danilo Kamperidis', 'Lena Klenke', 'Damian Hardung', 'Leonie Wesselow', 'Luna Schaller', 'Bjarne Mädel', 'Roland Riebeling']",[],['Germany'],['https://www.imdb.com/title/tt9184994/?ref_=plg_rt_1'],"Added to Netflix:May 31, 2019"
254,Huge in France,tvshow,2019,TV-MA,1 Season,"Eager to reconnect with his son, French comedy star Gad Elmaleh moves to LA, only to discover that he's left all his fame and celebrity perks behind.",['TV Comedies'],"['Gad Elmaleh', 'Scott Keiji Takeda', 'Jordan Ver Hoeve', 'Erinn Hayes', 'Matthew Del Negro']",[],['United States'],['https://www.imdb.com/title/tt8009602/?ref_=plg_rt_1'],"Added to Netflix:April 12, 2019"
255,Hymn of Death,tvshow,2018,TV-14,1 Season,"During the Japanese colonial period, married playwright Kim U-jin falls in love with soprano Yun Sim-deok, one of Korea’s notable New Women.","['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']","['Lee Jong-suk', 'Shin Hye-sun', 'Kim Myeong-su', 'Park Seon-im', 'Kim Won-hae', 'Hwang Yeong-hee', 'Lee Ji-hoon', 'Go Bo-gyeol', 'Shin Jae-ha']",[],['South Korea'],['https://www.imdb.com/title/tt8160064/?ref_=plg_rt_1'],"Added to Netflix:December 14, 2018"
256,Hyperdrive,tvshow,2019,TV-PG,1 Season,"Elite street racers from around the world test their limits in supercharged custom cars on the biggest, baddest automotive obstacle course ever built.",['Reality TV'],"['Rutledge Wood', 'Mike Hill', 'Michael Bisping', 'Lindsay Czarniak']",[],['United States'],['https://www.imdb.com/title/tt8911552/?ref_=plg_rt_1'],"Added to Netflix:August 21, 2019"
257,I Think You Should Leave with Tim Robinson,tvshow,2019,TV-MA,1 Season,There is no such thing as an ordinary interaction in this offbeat sketch comedy series that features a deep roster of guest stars.,['TV Comedies'],"['Tim Robinson', 'Andy Samberg', 'Sam Richardson', 'Will Forte', 'Fred Willard', 'Cecily Strong', 'Tim Heidecker', 'Kate Berlant']",[],['United States'],['https://www.imdb.com/title/tt10050772/?ref_=plg_rt_1'],"Added to Netflix:April 23, 2019"
258,I'm with the Band: Nasty Cherry,tvshow,2019,TV-MA,1 Season,"In an unfiltered, intimate docuseries, pop star mentor Charli XCX finds out what it takes to build – and break – a real, badass all-girl punk band.",['Reality TV'],"['Charli XCX', 'Emmie Lichtenberg', 'Gabbriette Bechtel', 'Chloe Chaidez', 'Deborah Knox- Hewson', 'Georgia Somary']",[],['United States'],['https://www.imdb.com/title/tt6233916/?ref_=plg_rt_1'],"Added to Netflix:November 15, 2019"
